uid,tid,ft,y
85,8,6,11.519898414611816
85,9,6,11.372295379638672
85,10,6,11.20044994354248
85,11,6,11.411446571350098
85,12,6,11.766040802001953
86,1,10,9.318453788757324
86,2,10,10.2965087890625
86,3,10,10.392319679260254
86,4,10,10.88888931274414
86,5,10,10.523802757263184
86,6,10,10.584924697875977
86,7,10,10.274079322814941
86,8,10,10.537763595581055
86,9,10,11.321562767028809
86,10,10,11.180489540100098
86,11,10,10.746438980102539
86,12,10,10.983529090881348
87,1,5,8.569353103637695
87,2,5,9.830368995666504
87,3,5,9.285633087158203
87,4,5,8.045367240905762
87,5,5,6.01491117477417
87,6,5,8.30232048034668
87,7,5,9.458033561706543
87,8,5,9.672792434692383
87,9,5,9.294476509094238
87,10,5,10.494335174560547
87,11,5,11.485540390014648
87,12,5,10.978586196899414
88,1,11,13.82520866394043
88,2,11,12.152865409851074
88,3,11,10.556757926940918
88,4,11,11.180479049682617
88,5,11,11.121602058410645
88,6,11,12.36755657196045
88,7,11,13.30087661743164
88,8,11,13.53388500213623
88,9,11,13.500333786010742
88,10,11,12.95594310760498
88,11,11,13.175923347473145
88,12,11,13.716874122619629
89,1,11,11.19200325012207
89,2,11,10.626577377319336
89,3,11,10.879008293151855
89,4,11,11.053343772888184
89,5,11,10.791929244995117
89,6,11,10.766447067260742
89,7,11,11.012115478515625
89,8,11,11.254260063171387
89,9,11,11.248605728149414
89,10,11,11.616607666015625
89,11,11,10.621089935302734
89,12,11,11.566420555114746
90,1,9,11.970403671264648
90,2,9,12.327018737792969
90,3,9,12.2810697555542
90,4,9,12.328021049499512
90,5,9,12.339127540588379
90,6,9,12.34802532196045
90,7,9,12.384648323059082
90,8,9,12.566957473754883
90,9,9,12.539567947387695
90,10,9,12.728519439697266
90,11,9,12.814508438110352
90,12,9,12.849567413330078
91,1,11,9.63149642944336
91,2,11,9.928550720214844
91,3,11,7.199073314666748
91,4,11,11.630542755126953
91,5,11,5.4968671798706055
91,6,11,8.839293479919434
91,7,11,9.07925033569336
91,8,11,9.41271686553955
91,9,11,9.721007347106934
91,10,11,9.554911613464355
91,11,11,9.586644172668457
91,12,11,9.288654327392578
92,1,10,10.941556930541992
92,2,10,11.037296295166016
92,3,10,11.552886009216309
92,4,10,11.66750431060791
92,5,10,11.583159446716309
92,6,10,11.56894588470459
92,7,10,11.35845947265625
92,8,10,12.546260833740234
92,9,10,12.350789070129395
92,10,10,13.750792503356934
92,11,10,15.205216407775879
92,12,10,13.766444206237793
93,1,4,13.139638900756836
93,2,4,12.943929672241211
93,3,4,12.710012435913086
93,4,4,12.794200897216797
93,5,4,12.75121784210205
93,6,4,13.237234115600586
93,7,4,13.668145179748535
93,8,4,13.490059852600098
93,9,4,13.916492462158203
93,10,4,13.769904136657715
93,11,4,13.837489128112793
93,12,4,13.705974578857422
94,1,11,13.671172142028809
94,2,11,13.23087215423584
94,3,11,11.99472713470459
94,4,11,13.257083892822266
94,5,11,13.461027145385742
94,6,11,13.529535293579102
94,7,11,13.295242309570312
94,8,11,13.381112098693848
94,9,11,13.327754974365234
94,10,11,13.742413520812988
94,11,11,13.7775239944458
94,12,11,13.770086288452148
95,1,9,7.51937198638916
95,2,9,8.657838821411133
95,3,9,9.884117126464844
95,4,9,9.201862335205078
95,5,9,9.388586044311523
95,6,9,7.342440128326416
95,7,9,7.041994094848633
95,8,9,7.341657638549805
95,9,9,7.031892776489258
95,10,9,8.62359619140625
95,11,9,8.035674095153809
95,12,9,8.945452690124512
96,1,10,8.01306438446045
96,2,10,8.489860534667969
96,3,10,6.772861003875732
96,4,10,8.531268119812012
96,5,10,7.127666473388672
96,6,10,8.055403709411621
96,7,10,7.926165580749512
96,8,10,8.349119186401367
96,9,10,7.759054183959961
96,10,10,9.02604866027832
96,11,10,7.810892581939697
96,12,10,8.805333137512207
97,1,6,7.801623344421387
97,2,6,7.283441066741943
97,3,6,6.563756942749023
97,4,6,6.740628719329834
97,5,6,5.109752178192139
97,6,6,5.273708343505859
97,7,6,8.790916442871094
97,8,6,10.46092700958252
97,9,6,10.040963172912598
97,10,6,10.320534706115723
97,11,6,10.127110481262207
97,12,6,10.60640811920166
98,1,8,10.779253959655762
98,2,8,10.499144554138184
98,3,8,10.798477172851562
98,4,8,11.483100891113281
98,5,8,11.052165031433105
98,6,8,11.353618621826172
98,7,8,11.051773071289062
98,8,8,11.450735092163086
98,9,8,11.646502494812012
98,10,8,11.308598518371582
98,11,8,11.2533597946167
98,12,8,11.136958122253418
99,1,8,11.631892204284668
99,2,8,11.896234512329102
99,3,8,11.896468162536621
99,4,8,11.751399040222168
99,5,8,11.757153511047363
99,6,8,12.054957389831543
99,7,8,11.914824485778809
99,8,8,11.8189058303833
99,9,8,11.91457748413086
99,10,8,12.233186721801758
99,11,8,8.762388229370117
99,12,8,12.568952560424805
100,1,,6.561557769775391
100,2,,7.014276504516602
100,3,,8.545705795288086
100,4,,0.0
100,5,,7.7836737632751465
100,6,,7.977589130401611
100,7,,4.717467784881592
100,8,,0.0
100,9,,7.759665012359619
100,10,,8.813628196716309
100,11,,9.076560974121094
100,12,,8.455460548400879
101,1,10,11.842594146728516
101,2,10,6.010521411895752
101,3,10,0.0
101,4,10,0.0
101,5,10,0.0
101,6,10,8.482492446899414
101,7,10,7.812376499176025
101,8,10,10.399210929870605
101,9,10,10.338129997253418
101,10,10,10.506608963012695
101,11,10,10.821895599365234
101,12,10,10.789765357971191
102,1,8,11.641148567199707
102,2,8,11.55388355255127
102,3,8,11.502471923828125
102,4,8,11.35861873626709
102,5,8,11.509129524230957
102,6,8,13.470503807067871
102,7,8,11.998429298400879
102,8,8,12.048088073730469
102,9,8,11.682690620422363
102,10,8,12.033177375793457
102,11,8,11.998533248901367
102,12,8,12.029041290283203
103,1,8,14.247191429138184
103,2,8,14.45468521118164
103,3,8,14.46703052520752
103,4,8,14.674452781677246
103,5,8,14.790840148925781
103,6,8,14.858735084533691
103,7,8,14.92762279510498
103,8,8,15.28084945678711
103,9,8,15.325766563415527
103,10,8,15.489755630493164
103,11,8,15.555859565734863
103,12,8,15.471125602722168
104,1,12,10.69251537322998
104,2,12,11.855359077453613
104,3,12,11.029027938842773
104,4,12,12.016343116760254
104,5,12,11.565149307250977
104,6,12,11.462790489196777
104,7,12,11.651490211486816
104,8,12,11.788711547851562
104,9,12,11.858819007873535
104,10,12,11.87928295135498
104,11,12,12.217860221862793
104,12,12,12.156936645507812
105,1,11,8.890726089477539
105,2,11,8.793028831481934
105,3,11,9.425228118896484
105,4,11,8.862292289733887
105,5,11,8.63747501373291
105,6,11,9.910774230957031
105,7,11,9.209702491760254
105,8,11,10.119514465332031
105,9,11,9.79697036743164
105,10,11,9.652480125427246
105,11,11,8.922738075256348
105,12,11,9.395467758178711
106,1,12,9.288602828979492
106,2,12,10.41378116607666
106,3,12,10.120240211486816
106,4,12,10.316492080688477
106,5,12,11.68025016784668
106,6,12,10.63339900970459
106,7,12,10.78293228149414
106,8,12,10.47485637664795
106,9,12,10.739934921264648
106,10,12,10.820188522338867
106,11,12,9.913192749023438
106,12,12,9.966474533081055
107,1,10,11.852283477783203
107,2,10,10.319311141967773
107,3,10,10.73386001586914
107,4,10,11.30433177947998
107,5,10,10.813080787658691
107,6,10,9.784110069274902
107,7,10,8.132061004638672
107,8,10,9.747815132141113
107,9,10,9.126189231872559
107,10,10,10.000272750854492
107,11,10,10.401485443115234
107,12,10,12.363964080810547
108,1,12,5.651300430297852
108,2,12,9.829992294311523
108,3,12,8.24682331085205
108,4,12,7.9384989738464355
108,5,12,10.67972183227539
108,6,12,11.05334758758545
108,7,12,10.908720970153809
108,8,12,10.92473316192627
108,9,12,10.484188079833984
108,10,12,10.53939437866211
108,11,12,10.740545272827148
108,12,12,10.74930477142334
109,1,12,8.690481185913086
109,2,12,11.905606269836426
109,3,12,12.098857879638672
109,4,12,11.986233711242676
109,5,12,11.617551803588867
109,6,12,13.863350868225098
109,7,12,12.138779640197754
109,8,12,13.307549476623535
109,9,12,13.275537490844727
109,10,12,11.79275131225586
109,11,12,12.905888557434082
109,12,12,12.679908752441406
110,1,12,9.739246368408203
110,2,12,9.625720977783203
110,3,12,10.449748039245605
110,4,12,9.911681175231934
110,5,12,10.192070960998535
110,6,12,10.847494125366211
110,7,12,9.338536262512207
110,8,12,9.20503044128418
110,9,12,10.365668296813965
110,10,12,8.185571670532227
110,11,12,8.985224723815918
110,12,12,8.486795425415039
111,1,10,12.288325309753418
111,2,10,11.66932487487793
111,3,10,11.883716583251953
111,4,10,11.629196166992188
111,5,10,11.68025016784668
111,6,10,11.951318740844727
111,7,10,13.630151748657227
111,8,10,13.63415241241455
111,9,10,13.634500503540039
111,10,10,14.652579307556152
111,11,10,13.99812126159668
111,12,10,14.779520034790039
112,1,6,10.806556701660156
112,2,6,10.500972747802734
112,3,6,9.293540954589844
112,4,6,16.701082229614258
112,5,6,9.447003364562988
112,6,6,11.586421012878418
112,7,6,11.965703010559082
112,8,6,12.750239372253418
112,9,6,11.915736198425293
112,10,6,12.318355560302734
112,11,6,12.230928421020508
112,12,6,12.370318412780762
113,1,10,11.143999099731445
113,2,10,10.866294860839844
113,3,10,9.252480506896973
113,4,10,11.457404136657715
113,5,10,8.89555835723877
113,6,10,10.67938232421875
113,7,10,10.901235580444336
113,8,10,10.332403182983398
113,9,10,10.76355266571045
113,10,10,11.702600479125977
113,11,10,11.459131240844727
113,12,10,12.027494430541992
114,1,3,15.11323356628418
114,2,3,14.155218124389648
114,3,3,15.032737731933594
114,4,3,15.854848861694336
114,5,3,15.224472999572754
114,6,3,15.862401008605957
114,7,3,15.61225700378418
114,8,3,15.493042945861816
114,9,3,15.809691429138184
114,10,3,15.6256685256958
114,11,3,15.691204071044922
114,12,3,15.783367156982422
115,1,4,11.025832176208496
115,2,4,11.845834732055664
115,3,4,8.161776542663574
115,4,4,7.919069290161133
115,5,4,7.8793439865112305
115,6,4,9.445941925048828
115,7,4,11.564400672912598
115,8,4,10.96793270111084
115,9,4,12.564762115478516
115,10,4,13.090566635131836
115,11,4,13.6825590133667
115,12,4,13.388792991638184
116,1,12,8.144248962402344
116,2,12,5.321110248565674
116,3,12,6.032674312591553
116,4,12,7.680357933044434
116,5,12,7.778414249420166
116,6,12,9.444453239440918
116,7,12,8.960860252380371
116,8,12,9.244258880615234
116,9,12,9.217310905456543
116,10,12,10.570249557495117
116,11,12,10.533731460571289
116,12,12,10.146770477294922
117,1,12,8.40749740600586
117,2,12,6.9681596755981445
117,3,12,7.428628444671631
117,4,12,7.19867467880249
117,5,12,7.003976821899414
117,6,12,9.962695121765137
117,7,12,10.89320182800293
117,8,12,8.833878517150879
117,9,12,7.689374923706055
117,10,12,9.26160717010498
117,11,12,9.769511222839355
117,12,12,8.804230690002441
118,1,11,10.635398864746094
118,2,11,9.938247680664062
118,3,11,9.606935501098633
118,4,11,9.260530471801758
118,5,11,10.138678550720215
118,6,11,9.652068138122559
118,7,11,9.648088455200195
118,8,11,9.863158226013184
118,9,11,11.207437515258789
118,10,11,11.046192169189453
118,11,11,10.445450782775879
118,12,11,10.048280715942383
119,1,12,6.607455730438232
119,2,12,9.058731079101562
119,3,12,10.267658233642578
119,4,12,7.8460187911987305
119,5,12,9.27295207977295
119,6,12,5.805454254150391
119,7,12,8.819644927978516
119,8,12,8.658781051635742
119,9,12,6.791184425354004
119,10,12,7.678889274597168
119,11,12,8.867860794067383
119,12,12,8.4651460647583
120,1,12,12.03294849395752
120,2,12,12.22385025024414
120,3,12,12.790547370910645
120,4,12,12.608975410461426
120,5,12,12.066023826599121
120,6,12,12.3060302734375
120,7,12,12.173766136169434
120,8,12,11.76262092590332
120,9,12,11.252164840698242
120,10,12,12.664579391479492
120,11,12,12.685687065124512
120,12,12,12.486882209777832
121,1,3,6.290596008300781
121,2,3,9.628049850463867
121,3,3,10.027299880981445
121,4,3,10.707709312438965
121,5,3,9.658193588256836
121,6,3,10.67939567565918
121,7,3,10.723966598510742
121,8,3,10.319389343261719
121,9,3,10.469684600830078
121,10,3,10.615608215332031
121,11,3,9.651294708251953
121,12,3,10.166022300720215
122,1,12,6.922248363494873
122,2,12,5.198970317840576
122,3,12,8.383073806762695
122,4,12,7.843462944030762
122,5,12,8.914118766784668
122,6,12,8.333603858947754
122,7,12,6.331859111785889
122,8,12,0.0
122,9,12,11.222762107849121
122,10,12,9.77750301361084
122,11,12,9.429113388061523
122,12,12,8.755236625671387
123,1,6,8.353475570678711
123,2,6,9.242362022399902
123,3,6,8.817041397094727
123,4,6,8.244362831115723
123,5,6,7.483180046081543
123,6,6,9.678011894226074
123,7,6,9.223525047302246
123,8,6,0.0
123,9,6,8.250755310058594
123,10,6,4.446953296661377
123,11,6,9.487754821777344
123,12,6,9.138846397399902
124,1,12,10.476034164428711
124,2,12,9.11337661743164
124,3,12,10.306108474731445
124,4,12,9.482269287109375
124,5,12,10.215929985046387
124,6,12,10.999578475952148
124,7,12,10.73542594909668
124,8,12,10.088201522827148
124,9,12,10.182524681091309
124,10,12,11.347166061401367
124,11,12,10.283214569091797
124,12,12,11.217512130737305
125,1,4,10.749628067016602
125,2,4,10.548700332641602
125,3,4,10.931264877319336
125,4,4,10.640159606933594
125,5,4,10.65392780303955
125,6,4,10.958955764770508
125,7,4,12.224292755126953
125,8,4,11.537330627441406
125,9,4,11.214313507080078
125,10,4,11.166790962219238
125,11,4,11.227005004882812
125,12,4,11.401254653930664
126,1,7,12.445743560791016
126,2,7,11.90861701965332
126,3,7,12.452987670898438
126,4,7,12.681619644165039
126,5,7,13.442362785339355
126,6,7,13.991223335266113
126,7,7,14.047285079956055
126,8,7,13.5411376953125
126,9,7,13.79709243774414
126,10,7,12.481369972229004
126,11,7,12.467875480651855
126,12,7,12.377960205078125
127,1,12,10.549671173095703
127,2,12,10.375231742858887
127,3,12,11.17645263671875
127,4,12,12.078409194946289
127,5,12,9.603732109069824
127,6,12,10.46919059753418
127,7,12,10.492684364318848
127,8,12,9.898382186889648
127,9,12,11.10576343536377
127,10,12,8.97510051727295
127,11,12,10.63720417022705
127,12,12,9.609648704528809
128,1,10,0.0
128,2,10,6.198153018951416
128,3,10,6.134101390838623
128,4,10,0.0
128,5,10,9.518343925476074
128,6,10,0.0
128,7,10,0.0
128,8,10,0.0
128,9,10,0.0
128,10,10,8.085549354553223
128,11,10,8.882719993591309
128,12,10,5.773526191711426
129,1,12,8.51091194152832
129,2,12,6.001884937286377
129,3,12,5.140302658081055
129,4,12,7.719995498657227
129,5,12,8.602742195129395
129,6,12,7.906805515289307
129,7,12,8.674528121948242
129,8,12,9.644325256347656
129,9,12,9.053208351135254
129,10,12,11.457708358764648
129,11,12,11.299519538879395
129,12,12,11.194356918334961
130,1,11,9.16356372833252
130,2,11,9.635113716125488
130,3,11,10.198647499084473
130,4,11,10.601393699645996
130,5,11,9.882414817810059
130,6,11,9.90842056274414
130,7,11,9.576482772827148
130,8,11,9.689051628112793
130,9,11,8.857095718383789
130,10,11,11.936556816101074
130,11,11,9.752717018127441
130,12,11,9.803132057189941
131,1,11,8.36572551727295
131,2,11,8.40626335144043
131,3,11,8.251444816589355
131,4,11,7.9507646560668945
131,5,11,8.539816856384277
131,6,11,9.863091468811035
131,7,11,8.860152244567871
131,8,11,8.880471229553223
131,9,11,8.864114761352539
131,10,11,8.762446403503418
131,11,11,8.596930503845215
131,12,11,8.446233749389648
132,1,12,9.129023551940918
132,2,12,8.200638771057129
132,3,12,7.988482475280762
132,4,12,7.874781608581543
132,5,12,10.029105186462402
132,6,12,10.627161979675293
132,7,12,8.700876235961914
132,8,12,9.428384780883789
132,9,12,9.759831428527832
132,10,12,9.618658065795898
132,11,12,10.383410453796387
132,12,12,10.16822338104248
133,1,11,8.827116966247559
133,2,11,7.853645324707031
133,3,11,9.146174430847168
133,4,11,9.061002731323242
133,5,11,8.502517700195312
133,6,11,7.282914638519287
133,7,11,8.861050605773926
133,8,11,7.9996113777160645
133,9,11,9.107733726501465
133,10,11,6.3286333084106445
133,11,11,8.74832820892334
133,12,11,8.16740608215332
134,1,12,9.320194244384766
134,2,12,10.236821174621582
134,3,12,9.922636985778809
134,4,12,9.836346626281738
134,5,12,9.547016143798828
134,6,12,10.020370483398438
134,7,12,11.369709968566895
134,8,12,9.566965103149414
134,9,12,9.2866849899292
134,10,12,8.320265769958496
134,11,12,6.721771240234375
134,12,12,8.16084098815918
135,1,3,7.1870622634887695
135,2,3,8.127887725830078
135,3,3,9.450723648071289
135,4,3,9.963898658752441
135,5,3,9.059779167175293
135,6,3,7.447149753570557
135,7,3,7.397299289703369
135,8,3,7.333425998687744
135,9,3,0.0
135,10,3,7.471731662750244
135,11,3,7.139471530914307
135,12,3,8.3366060256958
136,1,12,9.145822525024414
136,2,12,9.690613746643066
136,3,12,9.535408020019531
136,4,12,10.018532752990723
136,5,12,10.046215057373047
136,6,12,10.150471687316895
136,7,12,9.312606811523438
136,8,12,9.082244873046875
136,9,12,9.086684226989746
136,10,12,9.092878341674805
136,11,12,12.580839157104492
136,12,12,9.838889122009277
137,1,12,9.498647689819336
137,2,12,8.340607643127441
137,3,12,7.9812726974487305
137,4,12,8.077281951904297
137,5,12,8.001166343688965
137,6,12,6.838181018829346
137,7,12,7.9170637130737305
137,8,12,7.239988803863525
137,9,12,7.948474884033203
137,10,12,8.747627258300781
137,11,12,8.483577728271484
137,12,12,8.586159706115723
138,1,,6.804661273956299
138,2,,6.4490156173706055
138,3,,6.582733631134033
138,4,,7.384986877441406
138,5,,5.792947292327881
138,6,,9.151459693908691
138,7,,8.203071594238281
138,8,,8.359835624694824
138,9,,5.88693380355835
138,10,,7.770169258117676
138,11,,8.251718521118164
138,12,,8.30246639251709
139,1,6,13.007495880126953
139,2,6,12.922002792358398
139,3,6,12.94846248626709
139,4,6,13.11937427520752
139,5,6,13.15027904510498
139,6,6,13.305623054504395
139,7,6,13.34108829498291
139,8,6,13.684163093566895
139,9,6,13.638263702392578
139,10,6,13.910050392150879
139,11,6,13.668825149536133
139,12,6,13.975193977355957
140,1,11,0.0
140,2,11,8.703412055969238
140,3,11,10.170951843261719
140,4,11,10.252842903137207
140,5,11,10.090993881225586
140,6,11,9.813860893249512
140,7,11,10.352261543273926
140,8,11,9.44334888458252
140,9,11,9.947881698608398
140,10,11,10.614861488342285
140,11,11,10.72951602935791
140,12,11,10.56403636932373
141,1,12,7.506700038909912
141,2,12,9.184174537658691
141,3,12,8.211091041564941
141,4,12,9.265426635742188
141,5,12,9.018864631652832
141,6,12,7.82398796081543
141,7,12,8.544239044189453
141,8,12,8.4408540725708
141,9,12,8.52783203125
141,10,12,9.105266571044922
141,11,12,9.038606643676758
141,12,12,8.949495315551758
142,1,12,11.346821784973145
142,2,12,11.722332000732422
142,3,12,11.99304485321045
142,4,12,12.151738166809082
142,5,12,12.416401863098145
142,6,12,12.943441390991211
142,7,12,12.900360107421875
142,8,12,13.042366981506348
142,9,12,12.928486824035645
142,10,12,12.929794311523438
142,11,12,13.104796409606934
142,12,12,13.026529312133789
143,1,12,8.90523624420166
143,2,12,9.889392852783203
143,3,12,9.99734115600586
143,4,12,9.629986763000488
143,5,12,8.92832088470459
143,6,12,8.755110740661621
143,7,12,7.859633445739746
143,8,12,9.655216217041016
143,9,12,9.51233959197998
143,10,12,5.199851989746094
143,11,12,9.960359573364258
143,12,12,9.770386695861816
144,1,12,8.545371055603027
144,2,12,10.584686279296875
144,3,12,10.4359130859375
144,4,12,10.507177352905273
144,5,12,10.798383712768555
144,6,12,10.639615058898926
144,7,12,10.511902809143066
144,8,12,10.54864501953125
144,9,12,10.547286033630371
144,10,12,10.293985366821289
144,11,12,10.33745288848877
144,12,12,11.402663230895996
145,1,12,10.4419527053833
145,2,12,10.100988388061523
145,3,12,10.396943092346191
